frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,stop_line_detected,lane_error,lane_label_raw,lane_label_confirmed,lane_label_inner_votes,lane_label_outer_votes,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
1157,2026-08-01T22:39:26.107+09:00,129.369,1156,8.94,0,STOPPED_RED,,1,1,1,0.039609,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.423,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.423,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1158,2026-08-01T22:39:26.225+09:00,129.484,1157,8.94,0,STOPPED_RED,,1,1,1,0.039609,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.313,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.313,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1159,2026-08-01T22:39:26.336+09:00,129.598,1158,8.94,0,STOPPED_RED,,1,1,1,0.039609,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.315,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.315,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1160,2026-08-01T22:39:26.452+09:00,129.715,1159,8.94,0,STOPPED_RED,,1,1,1,0.042188,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.192,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.192,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1161,2026-08-01T22:39:26.564+09:00,129.826,1160,8.94,0,STOPPED_RED,,1,1,1,0.040156,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.302,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.302,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1162,2026-08-01T22:39:26.668+09:00,129.932,1161,8.94,0,STOPPED_RED,,1,1,1,0.039609,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.299,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.299,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1163,2026-08-01T22:39:26.778+09:00,130.041,1162,8.94,0,STOPPED_RED,,1,1,1,0.039609,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,752,green,0,unknown,0.000000,null,0.000000,0.295,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.295,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1164,2026-08-01T22:39:26.887+09:00,130.150,1163,8.94,0,STOPPED_RED,,1,1,1,0.039062,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.402,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.402,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1165,2026-08-01T22:39:26.997+09:00,130.257,1164,8.94,0,STOPPED_RED,,1,1,1,0.042188,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.286,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.286,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1166,2026-08-01T22:39:27.105+09:00,130.367,1165,8.94,0,STOPPED_RED,,1,1,1,0.042188,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.292,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.292,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1167,2026-08-01T22:39:27.218+09:00,130.480,1166,8.94,0,STOPPED_RED,,1,1,1,0.039609,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.408,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.408,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1168,2026-08-01T22:39:27.321+09:00,130.583,1167,8.95,0,STOPPED_RED,,1,1,1,0.039609,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.288,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.288,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1169,2026-08-01T22:39:27.425+09:00,130.689,1168,8.95,0,STOPPED_RED,,1,1,1,0.042188,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.286,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.286,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1170,2026-08-01T22:39:27.543+09:00,130.804,1169,8.95,0,STOPPED_RED,,1,1,1,0.039062,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.188,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.188,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1171,2026-08-01T22:39:27.660+09:00,130.921,1170,8.95,0,STOPPED_RED,,1,1,1,0.042188,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.301,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.301,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1172,2026-08-01T22:39:27.765+09:00,131.028,1171,8.95,0,STOPPED_RED,,1,1,1,0.039062,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.308,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.308,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1173,2026-08-01T22:39:27.875+09:00,131.139,1172,8.95,0,STOPPED_RED,,1,1,1,0.039062,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.182,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.182,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1174,2026-08-01T22:39:27.988+09:00,131.250,1173,8.95,0,STOPPED_RED,,1,1,1,0.040156,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.294,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.294,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1175,2026-08-01T22:39:28.089+09:00,131.353,1174,8.95,0,STOPPED_RED,,1,1,1,0.039062,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.292,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.292,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1176,2026-08-01T22:39:28.197+09:00,131.460,1175,8.95,0,STOPPED_RED,,1,1,1,0.042188,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.291,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.291,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1177,2026-08-01T22:39:28.308+09:00,131.571,1176,8.95,0,STOPPED_RED,,1,1,1,0.042188,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.398,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.398,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1178,2026-08-01T22:39:28.412+09:00,131.672,1177,8.95,0,STOPPED_RED,,1,1,1,0.039062,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,752,green,0,unknown,0.000000,null,0.000000,0.287,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.287,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1179,2026-08-01T22:39:28.520+09:00,131.784,1178,8.95,0,STOPPED_RED,,1,1,1,0.039609,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.291,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.291,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1180,2026-08-01T22:39:28.635+09:00,131.895,1179,8.95,0,STOPPED_RED,,1,1,1,0.039609,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.401,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.401,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1181,2026-08-01T22:39:28.739+09:00,132.003,1180,8.95,0,STOPPED_RED,,1,1,1,0.039062,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.294,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.294,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1182,2026-08-01T22:39:28.846+09:00,132.109,1181,8.95,0,STOPPED_RED,,1,1,1,0.039609,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.293,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.293,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1183,2026-08-01T22:39:28.951+09:00,132.215,1182,8.95,0,STOPPED_RED,,1,1,1,0.039062,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.397,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.397,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1184,2026-08-01T22:39:29.053+09:00,132.316,1183,8.95,0,STOPPED_RED,,1,1,1,0.039062,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.282,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.282,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1185,2026-08-01T22:39:29.163+09:00,132.423,1184,8.95,0,STOPPED_RED,,1,1,1,0.042188,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,752,green,0,unknown,0.000000,null,0.000000,0.281,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.281,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1186,2026-08-01T22:39:29.287+09:00,132.549,1185,8.95,0,STOPPED_RED,,1,1,1,0.039062,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.404,,"{""0"": 250, ""1"": 49, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 49}",49,1,1,0,0,0.404,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1187,2026-08-01T22:39:29.394+09:00,132.657,1186,8.95,0,STOPPED_RED,,1,1,1,0.039062,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.309,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.309,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1188,2026-08-01T22:39:29.506+09:00,132.770,1187,8.95,0,STOPPED_RED,,1,1,1,0.039609,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.308,,"{""0"": 250, ""1"": 49, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 49}",49,1,1,0,0,0.308,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1189,2026-08-01T22:39:29.623+09:00,132.885,1188,8.95,0,STOPPED_RED,,1,1,1,0.039062,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.423,,"{""0"": 250, ""1"": 49, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 49}",49,1,1,0,0,0.423,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1190,2026-08-01T22:39:29.730+09:00,132.992,1189,8.95,0,STOPPED_RED,,1,1,1,0.039609,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.300,,"{""0"": 250, ""1"": 49, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 49}",49,1,1,0,0,0.300,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1191,2026-08-01T22:39:29.833+09:00,133.096,1190,8.95,0,STOPPED_RED,,1,1,1,0.039609,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.295,,"{""0"": 250, ""1"": 49, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 49}",49,1,1,0,0,0.295,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1192,2026-08-01T22:39:29.948+09:00,133.211,1191,8.95,0,STOPPED_RED,,1,1,1,0.041641,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.185,,"{""0"": 250, ""1"": 49, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 49}",49,1,1,0,0,0.185,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1193,2026-08-01T22:39:30.047+09:00,133.310,1192,8.95,0,STOPPED_RED,,1,1,1,0.039609,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.282,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.282,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1194,2026-08-01T22:39:30.152+09:00,133.416,1193,8.95,0,STOPPED_RED,,1,1,1,0.039609,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.286,,"{""0"": 250, ""1"": 49, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 49}",49,1,1,0,0,0.286,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1195,2026-08-01T22:39:30.277+09:00,133.540,1194,8.95,0,STOPPED_RED,,1,1,1,0.039062,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.193,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.193,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1196,2026-08-01T22:39:30.389+09:00,133.652,1195,8.95,0,STOPPED_RED,,1,1,1,0.040156,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.307,,"{""0"": 250, ""1"": 49, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 49}",49,1,1,0,0,0.307,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1197,2026-08-01T22:39:30.499+09:00,133.762,1196,8.95,0,STOPPED_RED,,1,1,1,0.042188,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.316,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.316,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1198,2026-08-01T22:39:30.612+09:00,133.873,1197,8.95,0,STOPPED_RED,,1,1,1,0.042188,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.188,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.188,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1199,2026-08-01T22:39:30.717+09:00,133.979,1198,8.95,0,STOPPED_RED,,1,1,1,0.039609,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.291,,"{""0"": 250, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 50}",50,1,1,0,0,0.291,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1200,2026-08-01T22:39:30.826+09:00,134.088,1199,8.95,0,STOPPED_RED,,1,1,1,0.039609,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.295,,"{""0"": 250, ""1"": 49, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 49}",49,1,1,0,0,0.295,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
1201,2026-08-01T22:39:30.942+09:00,134.204,1200,8.95,0,STOPPED_RED,,1,1,1,0.039609,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.192,,"{""0"": 250, ""1"": 49, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 49}",49,1,1,0,0,0.192,car-not-detected-or-stale,KEEP_PAUSED,right,left,,3
