frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
186,2026-08-02T01:57:31.984+09:00,31.833,185,5.85,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,5.115,0,0,0.000000,1.000000,70,787,unknown,1,obstacle-car,0.988901,"[826, 335, 1274, 718]",0.186652,0.432,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
187,2026-08-02T01:57:32.174+09:00,32.022,186,5.84,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,5.115,0,0,0.000000,1.000000,70,822,unknown,1,obstacle-car,0.988901,"[826, 335, 1274, 718]",0.186652,0.621,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
188,2026-08-02T01:57:32.384+09:00,32.234,187,5.83,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,5.115,2118,2,0.000000,1.000000,70,822,unknown,1,obstacle-car,0.833267,"[1089, 448, 1280, 718]",0.055907,0.564,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
189,2026-08-02T01:57:32.484+09:00,32.335,188,5.85,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,5.115,5551,0,0.000000,1.000000,70,822,unknown,0,unknown,0.000000,null,0.000000,0.468,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
190,2026-08-02T01:57:32.662+09:00,32.511,189,5.85,1,AVOIDING_OBSTACLE,phase:CHANGING->COUNTER_STEER,0,0,1,0,0,0,,5.115,8205,2,0.000000,-1.000000,70,822,unknown,0,unknown,0.000000,null,0.000000,0.453,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,COUNTER_STEER,left,right,left,0
191,2026-08-02T01:57:32.854+09:00,32.703,190,5.84,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,5.115,8714,1,0.000000,-1.000000,70,803,unknown,0,unknown,0.000000,null,0.000000,0.332,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,COUNTER_STEER,left,right,left,0
192,2026-08-02T01:57:33.035+09:00,32.885,191,5.84,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,5.115,9877,0,0.000000,-1.000000,70,709,unknown,0,unknown,0.000000,null,0.000000,0.339,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,COUNTER_STEER,left,right,left,0
193,2026-08-02T01:57:33.222+09:00,33.071,192,5.84,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,5.115,10367,0,0.000000,-1.000000,70,686,unknown,0,unknown,0.000000,null,0.000000,0.524,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,COUNTER_STEER,left,right,left,0
194,2026-08-02T01:57:33.438+09:00,33.287,193,5.83,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,5.115,9192,0,0.000000,-1.000000,70,686,unknown,0,unknown,0.000000,null,0.000000,0.546,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,COUNTER_STEER,left,right,left,0
195,2026-08-02T01:57:33.616+09:00,33.464,194,5.83,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,5.115,8679,0,0.000000,-1.000000,70,685,unknown,0,unknown,0.000000,null,0.000000,0.358,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,COUNTER_STEER,left,right,left,0
196,2026-08-02T01:57:33.786+09:00,33.637,195,5.83,1,DRIVING,state:AVOIDING_OBSTACLE->DRIVING;phase:COUNTER_STEER->KEEP,0,0,1,0,0,0,,,0,0,0.000000,0.000000,70,685,unknown,0,unknown,0.000000,null,0.000000,0.314,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,KEEP,,,,0
197,2026-08-02T01:57:33.977+09:00,33.828,196,5.83,1,DRIVING,,0,1,1,0,0,0,0.427679,-13.930,8263,0,-0.769821,-0.769821,255,700,unknown,0,unknown,0.000000,null,0.000000,0.328,,"{""0"": 250, ""1"": 106, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 106}",106,1,1,0,0,0.328,car-not-detected-or-stale,KEEP,right,left,,0
198,2026-08-02T01:57:34.086+09:00,33.934,197,5.84,1,DRIVING,,0,1,1,0,0,0,0.412723,-13.600,8413,0,-0.715982,-0.715982,255,730,unknown,0,unknown,0.000000,null,0.000000,0.263,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.263,ultrasonic-not-close,KEEP,right,left,,0
199,2026-08-02T01:57:34.200+09:00,34.050,198,5.85,1,DRIVING,,0,1,1,0,0,0,0.395982,-12.934,8294,0,-0.663790,-0.663790,255,707,unknown,0,unknown,0.000000,null,0.000000,0.188,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.188,ultrasonic-not-close,KEEP,,,,0
200,2026-08-02T01:57:34.340+09:00,34.189,199,5.85,1,DRIVING,,0,1,1,0,0,0,0.403664,-12.232,7861,0,-0.706136,-0.706136,255,702,unknown,0,unknown,0.000000,null,0.000000,0.219,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.219,ultrasonic-not-close,KEEP,right,left,,0
201,2026-08-02T01:57:34.550+09:00,34.399,200,5.85,1,DRIVING,,0,1,1,0,0,0,0.396537,-11.551,7861,0,-0.686620,-0.686620,255,704,unknown,1,obstacle-car,0.893181,"[970, 432, 1271, 686]",0.082866,0.313,,"{""0"": 250, ""1"": 132, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 132}",132,1,1,1,1,0.313,car+ultrasonic,KEEP,right,left,,0
202,2026-08-02T01:57:34.737+09:00,34.586,201,5.84,1,DRIVING,,0,1,1,0,0,0,0.368253,-10.730,8286,0,-0.592941,-0.592941,255,703,unknown,1,obstacle-car,0.893181,"[970, 432, 1271, 686]",0.082866,0.502,,"{""0"": 250, ""1"": 116, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 116}",116,1,1,1,2,0.502,car+ultrasonic,KEEP,right,left,,0
203,2026-08-02T01:57:34.907+09:00,34.756,202,5.84,1,AVOIDING_OBSTACLE,state:DRIVING->AVOIDING_OBSTACLE;phase:KEEP->CHANGING,0,1,1,0,0,0,0.324263,-9.671,7647,0,0.000000,-1.000000,70,702,unknown,1,obstacle-car,0.893163,"[944, 433, 1257, 698]",0.089760,0.532,,"{""0"": 250, ""1"": 102, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 102}",102,1,1,1,0,0.532,car+ultrasonic,CHANGING,right,left,right,0
204,2026-08-02T01:57:35.020+09:00,34.868,203,5.85,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,8058,0,0.000000,-1.000000,70,695,green,1,obstacle-car,0.888710,"[920, 450, 1239, 710]",0.090160,0.435,,"{""0"": 250, ""1"": 94, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,right,left,right,0
205,2026-08-02T01:57:35.138+09:00,34.988,204,5.86,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,8202,0,0.000000,-1.000000,70,686,green,1,obstacle-car,0.945332,"[856, 432, 1197, 717]",0.105537,0.367,,"{""0"": 250, ""1"": 82, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,right,left,right,0
206,2026-08-02T01:57:35.312+09:00,35.161,205,5.86,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,8654,0,0.000000,-1.000000,70,687,green,1,obstacle-car,0.938983,"[707, 471, 1136, 718]",0.115111,0.256,,"{""0"": 250, ""1"": 71, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,right,left,right,0
207,2026-08-02T01:57:35.433+09:00,35.282,206,5.87,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,8367,0,0.000000,-1.000000,70,686,green,1,obstacle-car,0.938983,"[707, 471, 1136, 718]",0.115111,0.376,,"{""0"": 250, ""1"": 61, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,right,left,right,0
208,2026-08-02T01:57:35.539+09:00,35.388,207,5.88,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,8477,0,0.000000,-1.000000,70,686,green,1,obstacle-car,0.933880,"[673, 448, 1101, 720]",0.125929,0.365,,"{""0"": 250, ""1"": 54, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,right,left,right,0
209,2026-08-02T01:57:35.790+09:00,35.640,208,5.87,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,8012,0,0.000000,-1.000000,70,687,green,1,obstacle-car,0.933357,"[480, 427, 1004, 719]",0.166334,0.323,,"{""0"": 250, ""1"": 42, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,right,left,right,0
210,2026-08-02T01:57:35.974+09:00,35.823,209,5.86,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,6604,0,0.000000,-1.000000,70,686,green,1,obstacle-car,0.892307,"[409, 485, 972, 719]",0.143392,0.401,,"{""0"": 250, ""1"": 30, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,right,left,right,0
211,2026-08-02T01:57:36.111+09:00,35.959,210,5.87,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,736,0,0.000000,-1.000000,70,686,green,1,obstacle-car,0.947773,"[336, 442, 936, 720]",0.180521,0.284,,"{""0"": 250, ""1"": 23, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,right,left,right,0
212,2026-08-02T01:57:36.209+09:00,36.059,211,5.88,0,AVOIDING_OBSTACLE,phase:CHANGING->CHANGING_PAUSED,0,0,1,0,0,0,,-9.671,0,0,0.000000,0.000000,0,693,green,0,unknown,0.000000,null,0.000000,0.201,,"{""0"": 250, ""1"": 21, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
213,2026-08-02T01:57:36.406+09:00,36.255,212,5.88,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,0,0,0.000000,0.000000,0,725,green,0,unknown,0.000000,null,0.000000,0.396,,"{""0"": 250, ""1"": 17, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
214,2026-08-02T01:57:36.587+09:00,36.436,213,5.88,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,0,0,0.000000,0.000000,0,738,green,1,obstacle-car,0.530611,"[27, 432, 705, 720]",0.211741,0.448,,"{""0"": 250, ""1"": 16, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
215,2026-08-02T01:57:36.745+09:00,36.595,214,5.88,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,0,0,0.000000,0.000000,0,738,green,0,unknown,0.000000,null,0.000000,0.501,,"{""0"": 250, ""1"": 15, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
216,2026-08-02T01:57:36.883+09:00,36.733,215,5.88,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,0,2,0.000000,0.000000,0,738,green,1,obstacle-car,0.556912,"[16, 516, 453, 720]",0.096320,0.262,,"{""0"": 250, ""1"": 15, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
217,2026-08-02T01:57:36.993+09:00,36.843,216,5.89,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,0,0,0.000000,0.000000,0,738,green,1,obstacle-car,0.726980,"[9, 514, 438, 720]",0.095483,0.215,,"{""0"": 250, ""1"": 15, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
218,2026-08-02T01:57:37.190+09:00,37.039,217,5.89,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,0,0,0.000000,0.000000,0,738,green,1,obstacle-car,0.621790,"[9, 513, 440, 720]",0.096403,0.271,,"{""0"": 250, ""1"": 15, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
219,2026-08-02T01:57:37.335+09:00,37.184,218,5.89,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,0,0,0.000000,0.000000,0,738,green,1,obstacle-car,0.621790,"[9, 513, 440, 720]",0.096403,0.416,,"{""0"": 250, ""1"": 15, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
220,2026-08-02T01:57:37.438+09:00,37.287,219,5.90,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,0,0,0.000000,0.000000,0,738,green,1,obstacle-car,0.769152,"[11, 513, 441, 720]",0.096118,0.410,,"{""0"": 250, ""1"": 15, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
221,2026-08-02T01:57:37.682+09:00,37.532,220,5.89,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,0,0,0.000000,0.000000,0,739,green,1,obstacle-car,0.711389,"[14, 513, 445, 720]",0.096403,0.312,,"{""0"": 250, ""1"": 15, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
222,2026-08-02T01:57:37.845+09:00,37.694,221,5.89,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,0,0,0.000000,0.000000,0,739,green,1,obstacle-car,0.686213,"[13, 513, 442, 720]",0.096037,0.368,,"{""0"": 250, ""1"": 15, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
223,2026-08-02T01:57:37.970+09:00,37.818,222,5.90,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,0,0,0.000000,0.000000,0,738,green,1,obstacle-car,0.720140,"[13, 513, 446, 720]",0.096779,0.252,,"{""0"": 250, ""1"": 15, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
224,2026-08-02T01:57:38.141+09:00,37.991,223,5.90,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,0,0,0.000000,0.000000,0,739,green,1,obstacle-car,0.720140,"[13, 513, 446, 720]",0.096779,0.425,,"{""0"": 250, ""1"": 15, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
225,2026-08-02T01:57:38.397+09:00,38.247,224,5.88,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,0,0,0.000000,0.000000,0,738,green,1,obstacle-car,0.716554,"[13, 513, 446, 720]",0.096878,0.517,,"{""0"": 250, ""1"": 15, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
226,2026-08-02T01:57:38.595+09:00,38.444,225,5.88,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,0,0,0.000000,0.000000,0,739,green,1,obstacle-car,0.714625,"[12, 514, 444, 720]",0.096494,0.590,,"{""0"": 250, ""1"": 16, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
227,2026-08-02T01:57:38.777+09:00,38.625,226,5.88,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,0,0,0.000000,0.000000,0,740,green,1,obstacle-car,0.734175,"[13, 514, 443, 720]",0.096166,0.600,,"{""0"": 250, ""1"": 16, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
228,2026-08-02T01:57:38.884+09:00,38.732,227,5.89,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,0,0,0.000000,0.000000,0,740,green,1,obstacle-car,0.698384,"[13, 514, 444, 720]",0.096359,0.452,,"{""0"": 250, ""1"": 16, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
229,2026-08-02T01:57:38.994+09:00,38.844,228,5.90,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,0,0,0.000000,0.000000,0,740,green,1,obstacle-car,0.735703,"[14, 514, 446, 720]",0.096223,0.365,,"{""0"": 250, ""1"": 16, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
230,2026-08-02T01:57:39.112+09:00,38.961,229,5.91,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,0,0,0.000000,0.000000,0,740,green,1,obstacle-car,0.735703,"[14, 514, 446, 720]",0.096223,0.481,,"{""0"": 250, ""1"": 16, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
231,2026-08-02T01:57:39.288+09:00,39.137,230,5.90,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,0,0,0.000000,0.000000,0,739,green,1,obstacle-car,0.720583,"[13, 515, 447, 720]",0.096370,0.369,,"{""0"": 250, ""1"": 16, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
232,2026-08-02T01:57:39.471+09:00,39.320,231,5.90,0,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,-9.671,0,0,0.000000,0.000000,0,739,green,1,obstacle-car,0.793450,"[12, 514, 447, 720]",0.096866,0.442,,"{""0"": 250, ""1"": 16, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING_PAUSED,right,left,right,0
