frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,traffic_result_age_s,traffic_model_fault,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
145,2026-08-02T02:27:48.199+09:00,17.831,144,7.95,0,DRIVING,,0,1,1,0,0,0,-0.192385,-0.564,2292,0,0.346321,0.346321,0,751,green,0.341,,0,unknown,0.000000,null,0.000000,0.259,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.259,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
146,2026-08-02T02:27:48.322+09:00,17.954,145,7.89,0,DRIVING,,0,1,1,0,0,0,-0.192389,-0.534,2301,0,0.346328,0.346328,0,750,green,0.211,,0,unknown,0.000000,null,0.000000,0.380,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.380,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
147,2026-08-02T02:27:48.458+09:00,18.090,146,7.81,0,DRIVING,,0,1,1,0,0,0,-0.192389,-0.512,2301,0,0.346320,0.346320,0,750,green,0.216,,0,unknown,0.000000,null,0.000000,0.312,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.312,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
148,2026-08-02T02:27:48.581+09:00,18.213,147,7.93,0,DRIVING,,0,1,1,0,0,0,-0.192389,-0.495,2301,0,0.346314,0.346314,0,750,green,0.256,,0,unknown,0.000000,null,0.000000,0.336,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.336,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
149,2026-08-02T02:27:48.680+09:00,18.311,148,7.98,0,DRIVING,,0,1,1,0,0,0,-0.192389,-0.483,2301,0,0.346310,0.346310,0,751,green,0.263,,0,unknown,0.000000,null,0.000000,0.184,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.184,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
150,2026-08-02T02:27:48.815+09:00,18.447,149,7.96,0,DRIVING,,0,1,1,0,0,0,-0.192385,-0.473,2301,0,0.346292,0.346292,0,750,green,0.225,,0,unknown,0.000000,null,0.000000,0.319,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.319,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
151,2026-08-02T02:27:48.898+09:00,18.530,150,7.98,0,DRIVING,,0,1,1,0,0,0,-0.192385,-0.466,2301,0,0.346293,0.346293,0,750,green,0.237,,0,unknown,0.000000,null,0.000000,0.280,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.280,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
152,2026-08-02T02:27:49.028+09:00,18.660,151,7.92,0,DRIVING,,0,1,1,0,0,0,-0.192880,-0.461,2301,0,0.348073,0.348073,0,750,green,0.352,,0,unknown,0.000000,null,0.000000,0.311,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.311,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
153,2026-08-02T02:27:49.185+09:00,18.817,152,8.02,0,DRIVING,,0,1,1,0,0,0,-0.192888,-0.457,2301,0,0.347836,0.347836,0,750,green,0.353,,0,unknown,0.000000,null,0.000000,0.468,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.468,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
154,2026-08-02T02:27:49.273+09:00,18.906,153,8.13,0,DRIVING,,0,1,1,0,0,0,-0.192394,-0.480,2292,0,0.345865,0.345865,0,750,green,0.260,,0,unknown,0.000000,null,0.000000,0.308,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.308,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
155,2026-08-02T02:27:49.415+09:00,19.047,154,8.03,0,DRIVING,,0,1,1,0,0,0,-0.192385,-0.471,2301,0,0.345968,0.345968,0,750,green,0.248,,0,unknown,0.000000,null,0.000000,0.448,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.448,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
156,2026-08-02T02:27:49.512+09:00,19.142,155,8.19,0,DRIVING,,0,1,1,0,0,0,-0.192389,-0.465,2301,0,0.346081,0.346081,0,750,green,0.234,,0,unknown,0.000000,null,0.000000,0.444,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.444,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
157,2026-08-02T02:27:49.620+09:00,19.252,156,8.30,0,DRIVING,,0,1,1,0,0,0,-0.192385,-0.486,2292,0,0.346132,0.346132,0,750,green,0.241,,0,unknown,0.000000,null,0.000000,0.308,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.308,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
158,2026-08-02T02:27:49.756+09:00,19.387,157,8.21,0,DRIVING,,0,1,1,0,0,0,-0.192385,-0.502,2292,0,0.346180,0.346180,0,750,green,0.208,,0,unknown,0.000000,null,0.000000,0.444,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.444,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
159,2026-08-02T02:27:49.847+09:00,19.478,158,8.34,0,DRIVING,,0,1,1,0,0,0,-0.192389,-0.488,2301,0,0.346229,0.346229,0,750,green,0.248,,0,unknown,0.000000,null,0.000000,0.297,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.297,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
160,2026-08-02T02:27:49.944+09:00,19.576,159,8.33,0,DRIVING,,0,1,1,0,0,0,-0.192385,-0.477,2301,0,0.346236,0.346236,0,750,green,0.339,,0,unknown,0.000000,null,0.000000,0.396,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.396,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
161,2026-08-02T02:27:50.039+09:00,19.669,160,8.54,0,DRIVING,,0,1,1,0,0,0,-0.192385,-0.469,2301,0,0.346253,0.346253,0,750,green,0.329,,0,unknown,0.000000,null,0.000000,0.244,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.244,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
162,2026-08-02T02:27:50.256+09:00,19.887,161,8.25,0,DRIVING,,0,1,1,0,0,0,-0.192649,-0.463,2301,0,0.347213,0.347213,0,750,green,0.196,,0,unknown,0.000000,null,0.000000,0.461,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.461,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
163,2026-08-02T02:27:50.377+09:00,20.010,162,8.28,0,DRIVING,,0,1,1,0,0,0,-0.192584,-0.485,2292,0,0.346848,0.346848,0,750,green,0.315,,0,unknown,0.000000,null,0.000000,0.395,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.395,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
164,2026-08-02T02:27:50.467+09:00,20.100,163,8.45,0,DRIVING,,0,1,1,0,0,0,-0.192888,-0.501,2292,0,0.347882,0.347882,0,750,green,0.341,,0,unknown,0.000000,null,0.000000,0.390,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.390,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
165,2026-08-02T02:27:50.616+09:00,20.249,164,8.30,0,DRIVING,,0,1,1,0,0,0,-0.192593,-0.514,2292,0,0.346614,0.346614,0,750,green,0.433,,0,unknown,0.000000,null,0.000000,0.540,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.540,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
166,2026-08-02T02:27:50.702+09:00,20.334,165,8.46,0,DRIVING,,0,1,1,0,0,0,-0.192593,-0.559,2251,0,0.346630,0.346630,0,750,green,0.364,,0,unknown,0.000000,null,0.000000,0.288,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.288,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
167,2026-08-02T02:27:50.871+09:00,20.503,166,8.28,0,DRIVING,,0,1,1,0,0,0,-0.192394,-0.529,2309,0,0.345925,0.345925,0,750,green,0.238,,0,unknown,0.000000,null,0.000000,0.457,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.457,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
168,2026-08-02T02:27:50.958+09:00,20.589,167,8.49,0,DRIVING,,0,1,1,0,0,0,-0.192385,-0.508,2301,0,0.346010,0.346010,0,750,green,0.258,,0,unknown,0.000000,null,0.000000,0.305,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.305,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
169,2026-08-02T02:27:51.119+09:00,20.751,168,8.41,0,DRIVING,,0,1,1,0,0,0,-0.192385,-0.492,2301,0,0.346095,0.346095,0,750,green,0.261,,0,unknown,0.000000,null,0.000000,0.467,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.467,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
170,2026-08-02T02:27:51.283+09:00,20.914,169,8.25,0,DRIVING,,0,1,1,0,0,0,-0.192385,-0.480,2301,0,0.346154,0.346154,0,750,green,0.254,,0,unknown,0.000000,null,0.000000,0.543,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.543,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
171,2026-08-02T02:27:51.372+09:00,21.005,170,8.33,0,DRIVING,,0,1,1,0,0,0,-0.192880,-0.472,2301,0,0.347976,0.347976,0,750,green,0.327,,0,unknown,0.000000,null,0.000000,0.375,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.375,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
172,2026-08-02T02:27:51.484+09:00,21.116,171,8.38,0,DRIVING,,0,1,1,0,0,0,-0.192366,-0.520,2284,0,0.345888,0.345888,0,750,green,0.257,,0,unknown,0.000000,null,0.000000,0.486,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.486,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
173,2026-08-02T02:27:51.646+09:00,21.278,172,8.22,0,DRIVING,,0,1,1,0,0,0,-0.192357,-0.502,2301,0,0.345969,0.345969,0,750,green,0.205,,0,unknown,0.000000,null,0.000000,0.491,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.491,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
174,2026-08-02T02:27:51.746+09:00,21.376,173,8.21,0,DRIVING,,0,1,1,0,0,0,-0.192588,-0.487,2301,0,0.346883,0.346883,0,750,green,0.369,,0,unknown,0.000000,null,0.000000,0.334,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.334,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
175,2026-08-02T02:27:51.916+09:00,21.547,174,8.07,0,DRIVING,,0,1,1,0,0,0,-0.192601,-0.503,2292,0,0.346861,0.346861,0,750,green,0.380,,0,unknown,0.000000,null,0.000000,0.506,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.506,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
176,2026-08-02T02:27:52.007+09:00,21.638,175,8.14,0,DRIVING,,0,1,1,0,0,0,-0.192601,-0.489,2301,0,0.346808,0.346808,0,750,green,0.273,,0,unknown,0.000000,null,0.000000,0.322,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.322,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
177,2026-08-02T02:27:52.142+09:00,21.773,176,8.15,0,DRIVING,,0,1,1,0,0,0,-0.192593,-0.504,2292,0,0.346740,0.346740,0,750,green,0.264,,0,unknown,0.000000,null,0.000000,0.354,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.354,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
178,2026-08-02T02:27:52.306+09:00,21.936,177,8.06,0,DRIVING,,0,1,1,0,0,0,-0.192824,-0.581,2270,0,0.347550,0.347550,0,750,green,0.231,,0,unknown,0.000000,null,0.000000,0.516,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.516,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
179,2026-08-02T02:27:52.408+09:00,22.039,178,8.05,0,DRIVING,,0,1,1,0,0,0,-0.192601,-0.625,2260,0,0.346608,0.346608,0,750,green,0.301,,0,unknown,0.000000,null,0.000000,0.361,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.361,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
180,2026-08-02T02:27:52.514+09:00,22.146,179,8.11,0,DRIVING,,0,1,1,0,0,0,-0.192888,-0.580,2301,0,0.347663,0.347663,0,750,green,0.269,,0,unknown,0.000000,null,0.000000,0.334,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.334,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
181,2026-08-02T02:27:52.720+09:00,22.351,180,7.86,0,DRIVING,,0,1,1,0,0,0,-0.192593,-0.602,2284,0,0.346461,0.346461,0,749,green,0.212,,0,unknown,0.000000,null,0.000000,0.537,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.537,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
182,2026-08-02T02:27:52.883+09:00,22.515,181,7.78,0,DRIVING,,0,1,1,0,0,0,-0.192824,-0.589,2292,0,0.347354,0.347354,0,750,green,0.316,,0,unknown,0.000000,null,0.000000,0.438,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.438,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
183,2026-08-02T02:27:52.978+09:00,22.610,182,7.91,0,DRIVING,,0,1,1,0,0,0,-0.192841,-0.631,2260,0,0.347333,0.347333,0,751,green,0.374,,0,unknown,0.000000,null,0.000000,0.425,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.425,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
184,2026-08-02T02:27:53.121+09:00,22.753,183,7.80,0,DRIVING,,0,1,1,0,0,0,-0.192832,-0.671,2275,0,0.347237,0.347237,0,751,green,0.469,,0,unknown,0.000000,null,0.000000,0.569,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.569,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
185,2026-08-02T02:27:53.276+09:00,22.908,184,7.77,0,DRIVING,,0,1,1,0,0,0,-0.192832,-0.693,2260,0,0.347195,0.347195,0,750,green,0.404,,0,unknown,0.000000,null,0.000000,0.356,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.356,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
186,2026-08-02T02:27:53.372+09:00,23.004,185,7.77,0,DRIVING,,0,1,1,0,0,0,-0.192832,-0.694,2251,0,0.347166,0.347166,0,751,green,0.161,,0,unknown,0.000000,null,0.000000,0.356,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.356,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
187,2026-08-02T02:27:53.501+09:00,23.133,186,7.73,0,DRIVING,,0,1,1,0,0,0,-0.192832,-0.687,2284,0,0.347146,0.347146,0,750,green,0.257,,0,unknown,0.000000,null,0.000000,0.484,,"{""0"": 250, ""1"": 74, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 74}",74,1,1,0,0,0.484,car-not-detected-or-stale,KEEP_PAUSED,right,left,,0
188,2026-08-02T02:27:53.595+09:00,23.227,187,7.81,0,DRIVING,,0,1,1,0,0,0,-0.192370,-0.705,2260,0,0.345467,0.345467,0,750,green,0.228,,0,unknown,0.000000,null,0.000000,0.281,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.281,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
189,2026-08-02T02:27:53.746+09:00,23.378,188,7.69,0,DRIVING,,0,1,1,0,0,0,-0.192353,-0.640,2301,0,0.345647,0.345647,0,750,green,0.228,,0,unknown,0.000000,null,0.000000,0.433,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.433,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
190,2026-08-02T02:27:53.841+09:00,23.471,189,7.70,0,DRIVING,,0,1,1,0,0,0,-0.192880,-0.617,2292,0,0.347718,0.347718,0,750,green,0.250,,0,unknown,0.000000,null,0.000000,0.301,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.301,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
