frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
351,2026-08-02T01:34:38.384+09:00,56.013,350,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803764,0.803764,0,745,red,0,unknown,0.000000,null,0.000000,0.481,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.481,ultrasonic-not-close,KEEP_PAUSED,right,,,0
352,2026-08-02T01:34:38.498+09:00,56.127,351,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803757,0.803757,0,745,red,0,unknown,0.000000,null,0.000000,0.379,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.379,ultrasonic-not-close,KEEP_PAUSED,right,,,0
353,2026-08-02T01:34:38.752+09:00,56.382,352,6.26,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803753,0.803753,0,745,red,0,unknown,0.000000,null,0.000000,0.333,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.333,ultrasonic-not-close,KEEP_PAUSED,right,,,0
354,2026-08-02T01:34:38.879+09:00,56.508,353,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803750,0.803750,0,745,red,0,unknown,0.000000,null,0.000000,0.458,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.458,ultrasonic-not-close,KEEP_PAUSED,right,,,0
355,2026-08-02T01:34:39.024+09:00,56.653,354,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803747,0.803747,0,745,red,0,unknown,0.000000,null,0.000000,0.490,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.490,ultrasonic-not-close,KEEP_PAUSED,right,,,0
356,2026-08-02T01:34:39.163+09:00,56.792,355,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803746,0.803746,0,745,red,0,unknown,0.000000,null,0.000000,0.250,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.250,ultrasonic-not-close,KEEP_PAUSED,right,,,0
357,2026-08-02T01:34:39.276+09:00,56.905,356,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803745,0.803745,0,745,red,0,unknown,0.000000,null,0.000000,0.217,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.217,ultrasonic-not-close,KEEP_PAUSED,right,,,0
358,2026-08-02T01:34:39.523+09:00,57.153,357,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803744,0.803744,0,745,red,0,unknown,0.000000,null,0.000000,0.325,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.325,ultrasonic-not-close,KEEP_PAUSED,right,,,0
359,2026-08-02T01:34:39.679+09:00,57.308,358,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803743,0.803743,0,745,red,0,unknown,0.000000,null,0.000000,0.482,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.482,ultrasonic-not-close,KEEP_PAUSED,right,,,0
360,2026-08-02T01:34:39.830+09:00,57.459,359,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803743,0.803743,0,746,red,0,unknown,0.000000,null,0.000000,0.516,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.516,ultrasonic-not-close,KEEP_PAUSED,right,,,0
361,2026-08-02T01:34:39.999+09:00,57.628,360,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803743,0.803743,0,745,red,0,unknown,0.000000,null,0.000000,0.440,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.440,ultrasonic-not-close,KEEP_PAUSED,right,,,0
362,2026-08-02T01:34:40.132+09:00,57.756,361,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803743,0.803743,0,745,red,0,unknown,0.000000,null,0.000000,0.261,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.261,ultrasonic-not-close,KEEP_PAUSED,right,,,0
363,2026-08-02T01:34:40.262+09:00,57.891,362,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803742,0.803742,0,745,red,0,unknown,0.000000,null,0.000000,0.229,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.229,ultrasonic-not-close,KEEP_PAUSED,right,,,0
364,2026-08-02T01:34:40.438+09:00,58.067,363,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803742,0.803742,0,745,red,0,unknown,0.000000,null,0.000000,0.404,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.404,ultrasonic-not-close,KEEP_PAUSED,right,,,0
365,2026-08-02T01:34:40.621+09:00,58.251,364,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803742,0.803742,0,745,red,0,unknown,0.000000,null,0.000000,0.454,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.454,ultrasonic-not-close,KEEP_PAUSED,right,,,0
366,2026-08-02T01:34:40.763+09:00,58.392,365,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803742,0.803742,0,745,red,0,unknown,0.000000,null,0.000000,0.465,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.465,ultrasonic-not-close,KEEP_PAUSED,right,,,0
367,2026-08-02T01:34:40.921+09:00,58.552,366,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803742,0.803742,0,745,red,0,unknown,0.000000,null,0.000000,0.449,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.449,ultrasonic-not-close,KEEP_PAUSED,right,,,0
368,2026-08-02T01:34:41.057+09:00,58.686,367,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803742,0.803742,0,745,red,0,unknown,0.000000,null,0.000000,0.401,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.401,ultrasonic-not-close,KEEP_PAUSED,right,,,0
369,2026-08-02T01:34:41.172+09:00,58.801,368,6.28,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803742,0.803742,0,745,red,0,unknown,0.000000,null,0.000000,0.214,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.214,ultrasonic-not-close,KEEP_PAUSED,right,,,0
370,2026-08-02T01:34:41.390+09:00,59.019,369,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803742,0.803742,0,745,red,0,unknown,0.000000,null,0.000000,0.296,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.296,ultrasonic-not-close,KEEP_PAUSED,right,,,0
371,2026-08-02T01:34:41.542+09:00,59.172,370,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803742,0.803742,0,745,red,0,unknown,0.000000,null,0.000000,0.450,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.450,ultrasonic-not-close,KEEP_PAUSED,right,,,0
372,2026-08-02T01:34:41.643+09:00,59.273,371,6.28,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803742,0.803742,0,745,red,0,unknown,0.000000,null,0.000000,0.437,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.437,ultrasonic-not-close,KEEP_PAUSED,right,,,0
373,2026-08-02T01:34:41.839+09:00,59.468,372,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803742,0.803742,0,745,red,0,unknown,0.000000,null,0.000000,0.414,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.414,ultrasonic-not-close,KEEP_PAUSED,right,,,0
374,2026-08-02T01:34:41.958+09:00,59.588,373,6.28,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803742,0.803742,0,745,red,0,unknown,0.000000,null,0.000000,0.277,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.277,ultrasonic-not-close,KEEP_PAUSED,right,,,0
375,2026-08-02T01:34:42.153+09:00,59.783,374,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803742,0.803742,0,745,red,0,unknown,0.000000,null,0.000000,0.473,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.473,ultrasonic-not-close,KEEP_PAUSED,right,,,0
376,2026-08-02T01:34:42.334+09:00,59.964,375,6.27,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803742,0.803742,0,744,red,0,unknown,0.000000,null,0.000000,0.461,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.461,ultrasonic-not-close,KEEP_PAUSED,right,,,0
377,2026-08-02T01:34:42.442+09:00,60.072,376,6.28,0,DRIVING,,0,1,0,-0.446523,,0,0,0.803742,0.803742,0,745,red,0,unknown,0.000000,null,0.000000,0.449,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.449,ultrasonic-not-close,KEEP_PAUSED,right,,,0
378,2026-08-02T01:34:42.552+09:00,60.181,377,6.28,0,DRIVING,,0,1,0,-0.442292,,0,0,0.788508,0.788508,0,745,red,0,unknown,0.000000,null,0.000000,0.364,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.364,ultrasonic-not-close,KEEP_PAUSED,right,,,0
379,2026-08-02T01:34:42.765+09:00,60.394,378,6.28,0,DRIVING,,0,1,0,-0.441484,,0,0,0.787887,0.787887,0,745,red,0,unknown,0.000000,null,0.000000,0.287,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.287,ultrasonic-not-close,KEEP_PAUSED,right,,,0
380,2026-08-02T01:34:42.950+09:00,60.579,379,6.27,0,DRIVING,,0,1,0,-0.436849,,0,0,0.773235,0.773235,0,744,red,0,unknown,0.000000,null,0.000000,0.472,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.472,ultrasonic-not-close,KEEP_PAUSED,right,,,0
381,2026-08-02T01:34:43.131+09:00,60.760,380,6.27,0,DRIVING,,0,1,0,-0.434531,,0,0,0.768819,0.768819,0,744,unknown,0,unknown,0.000000,null,0.000000,0.543,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.543,ultrasonic-not-close,KEEP_PAUSED,right,,,0
382,2026-08-02T01:34:43.275+09:00,60.905,381,6.27,0,DRIVING,,0,1,0,-0.435039,,0,0,0.774648,0.774648,0,744,red,0,unknown,0.000000,null,0.000000,0.477,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.477,ultrasonic-not-close,KEEP_PAUSED,right,,,0
383,2026-08-02T01:34:43.469+09:00,61.099,382,6.27,0,DRIVING,,0,1,0,-0.434440,,0,0,0.775019,0.775019,0,744,unknown,0,unknown,0.000000,null,0.000000,0.305,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.305,ultrasonic-not-close,KEEP_PAUSED,right,,,0
384,2026-08-02T01:34:43.604+09:00,61.234,383,6.27,0,DRIVING,,0,1,0,-0.092187,,0,0,-0.454999,-0.454999,0,743,red,0,unknown,0.000000,null,0.000000,0.294,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.294,ultrasonic-not-close,KEEP_PAUSED,right,,,0
385,2026-08-02T01:34:43.720+09:00,61.350,384,6.28,0,DRIVING,,0,1,0,-0.167266,,0,52,0.001563,0.001563,0,744,red,0,unknown,0.000000,null,0.000000,0.217,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.217,ultrasonic-not-close,KEEP_PAUSED,right,,,0
386,2026-08-02T01:34:43.942+09:00,61.573,385,6.27,0,DRIVING,,0,1,0,-0.059576,,0,0,-0.296265,-0.296265,0,749,green,0,unknown,0.000000,null,0.000000,0.305,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.305,ultrasonic-not-close,KEEP_PAUSED,right,,,0
387,2026-08-02T01:34:44.092+09:00,61.722,386,6.27,0,DRIVING,,0,1,0,-0.019186,,0,0,-0.320618,-0.320618,0,750,green,0,unknown,0.000000,null,0.000000,0.455,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.455,ultrasonic-not-close,KEEP_PAUSED,right,,,0
388,2026-08-02T01:34:44.202+09:00,61.831,387,6.28,0,DRIVING,,0,1,0,0.021918,-3.039,618,0,-0.362047,-0.362047,0,749,unknown,1,obstacle-car,0.617655,"[73, 0, 1095, 346]",0.383910,0.446,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.446,ultrasonic-not-close,KEEP_PAUSED,right,,,0
389,2026-08-02T01:34:44.420+09:00,62.050,388,6.27,0,DRIVING,,0,1,0,0.051443,-3.863,1757,0,-0.371557,-0.371557,0,751,green,0,unknown,0.000000,null,0.000000,0.293,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.293,ultrasonic-not-close,KEEP_PAUSED,right,,,0
390,2026-08-02T01:34:44.530+09:00,62.160,389,6.28,0,DRIVING,,0,1,0,-0.047906,1.306,598,0,0.069787,0.069787,0,749,green,0,unknown,0.000000,null,0.000000,0.293,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.293,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
391,2026-08-02T01:34:44.753+09:00,62.384,390,6.27,0,DRIVING,,0,1,0,-0.050223,4.563,3910,0,0.083059,0.083059,0,750,unknown,0,unknown,0.000000,null,0.000000,0.517,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.517,ultrasonic-not-close,KEEP_PAUSED,right,,,0
392,2026-08-02T01:34:44.928+09:00,62.559,391,6.27,0,DRIVING,,0,1,0,-0.054815,6.695,6085,1,0.101794,0.101794,0,748,unknown,0,unknown,0.000000,null,0.000000,0.474,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.474,ultrasonic-not-close,KEEP_PAUSED,right,left,,0
393,2026-08-02T01:34:45.034+09:00,62.664,392,6.27,0,DRIVING,,0,1,0,-0.018627,7.861,9310,0,-0.029419,-0.029419,0,751,green,0,unknown,0.000000,null,0.000000,0.467,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.467,ultrasonic-not-close,KEEP_PAUSED,right,,,0
